Data,Entrada,Saida,Placa,Marca/Modelo,Entrada_Completa,Saida_Completa,Duracao_temp,Marca,Modelo,Duracao,Mes,Hora_Entrada,Dia_Semana,Dia_Semana_PT
18/03/2025,09:09,16:04,GHG5H21,Kia/Soul,2025-03-18 09:09:00,2025-03-18 16:04:00,0 days 06:55:00,0,1,6.916666666666667,3,9,Tuesday,Terça
18/03/2025,09:58,18:52,HJK6J43,Mitsubishi/ASX,2025-03-18 09:58:00,2025-03-18 18:52:00,0 days 08:54:00,0,1,8.9,3,9,Tuesday,Terça
18/03/2025,10:24,15:00,JKL7K65,Suzuki/Swift,2025-03-18 10:24:00,2025-03-18 15:00:00,0 days 04:36:00,0,1,4.6,3,10,Tuesday,Terça
18/03/2025,09:14,18:01,AJC7M65,Chevrolet/Celta,2025-03-18 09:14:00,2025-03-18 18:01:00,0 days 08:47:00,0,1,8.783333333333333,3,9,Tuesday,Terça
18/03/2025,09:46,18:01,DEF7L65,Fiat/Uno,2025-03-18 09:46:00,2025-03-18 18:01:00,0 days 08:15:00,0,1,8.25,3,9,Tuesday,Terça
18/03/2025,09:50,18:28,JBL7K65,Ford/Fiesta,2025-03-18 09:50:00,2025-03-18 18:28:00,0 days 08:38:00,0,1,8.633333333333333,3,9,Tuesday,Terça
19/03/2025,06:26,19:33,ALC1D23,Toyota/Corolla,2025-03-19 06:26:00,2025-03-19 19:33:00,0 days 13:07:00,0,1,13.116666666666667,3,6,Wednesday,Quarta
19/03/2025,06:34,19:14,JDL2M45,Chevrolet/Onix,2025-03-19 06:34:00,2025-03-19 19:14:00,0 days 12:40:00,0,1,12.666666666666666,3,6,Wednesday,Quarta
19/03/2025,06:24,18:29,QWE3R67,Volkswagen/Polo,2025-03-19 06:24:00,2025-03-19 18:29:00,0 days 12:05:00,0,1,12.083333333333334,3,6,Wednesday,Quarta
19/03/2025,06:40,16:02,RTY4U89,Hyundai/HB20,2025-03-19 06:40:00,2025-03-19 16:02:00,0 days 09:22:00,0,1,9.366666666666667,3,6,Wednesday,Quarta
19/03/2025,06:07,16:40,UIO5P10,Honda/Civic,2025-03-19 06:07:00,2025-03-19 16:40:00,0 days 10:33:00,0,1,10.55,3,6,Wednesday,Quarta
19/03/2025,06:56,19:41,ASD6F32,Nissan/Kicks,2025-03-19 06:56:00,2025-03-19 19:41:00,0 days 12:45:00,0,1,12.75,3,6,Wednesday,Quarta
19/03/2025,06:42,17:35,ZXC7V54,Fiat/Fastback,2025-03-19 06:42:00,2025-03-19 17:35:00,0 days 10:53:00,0,1,10.883333333333333,3,6,Wednesday,Quarta
19/03/2025,06:48,16:19,VBN8G76,Renault/Kwid,2025-03-19 06:48:00,2025-03-19 16:19:00,0 days 09:31:00,0,1,9.516666666666667,3,6,Wednesday,Quarta
19/03/2025,06:28,18:53,MNB9H98,Jeep/Compass,2025-03-19 06:28:00,2025-03-19 18:53:00,0 days 12:25:00,0,1,12.416666666666666,3,6,Wednesday,Quarta
19/03/2025,06:02,18:02,POI0J21,Peugeot/208,2025-03-19 06:02:00,2025-03-19 18:02:00,0 days 12:00:00,0,1,12.0,3,6,Wednesday,Quarta
19/03/2025,06:18,16:48,LKM1Z43,Citroen/C3,2025-03-19 06:18:00,2025-03-19 16:48:00,0 days 10:30:00,0,1,10.5,3,6,Wednesday,Quarta
19/03/2025,06:23,16:52,HGF2X65,BYD/Dolphin,2025-03-19 06:23:00,2025-03-19 16:52:00,0 days 10:29:00,0,1,10.483333333333333,3,6,Wednesday,Quarta
19/03/2025,06:27,15:01,QAZ3W87,Toyota/Etios,2025-03-19 06:27:00,2025-03-19 15:01:00,0 days 08:34:00,0,1,8.566666666666666,3,6,Wednesday,Quarta
19/03/2025,09:05,17:20,WSX4E09,Chevrolet/Cruze,2025-03-19 09:05:00,2025-03-19 17:20:00,0 days 08:15:00,0,1,8.25,3,9,Wednesday,Quarta
19/03/2025,09:07,19:40,EDC5R21,Volkswagen/Fox,2025-03-19 09:07:00,2025-03-19 19:40:00,0 days 10:33:00,0,1,10.55,3,9,Wednesday,Quarta
19/03/2025,08:27,16:07,RFV6T43,Hyundai/Tucson,2025-03-19 08:27:00,2025-03-19 16:07:00,0 days 07:40:00,0,1,7.666666666666667,3,8,Wednesday,Quarta
19/03/2025,08:01,16:26,TGB7Y65,Honda/Fit,2025-03-19 08:01:00,2025-03-19 16:26:00,0 days 08:25:00,0,1,8.416666666666666,3,8,Wednesday,Quarta
19/03/2025,09:07,19:43,YHN8U87,Nissan/March,2025-03-19 09:07:00,2025-03-19 19:43:00,0 days 10:36:00,0,1,10.6,3,9,Wednesday,Quarta
19/03/2025,08:50,19:35,UJM9I09,Fiat/Palio,2025-03-19 08:50:00,2025-03-19 19:35:00,0 days 10:45:00,0,1,10.75,3,8,Wednesday,Quarta
19/03/2025,08:38,19:19,IKL0O21,Renault/Sandero,2025-03-19 08:38:00,2025-03-19 19:19:00,0 days 10:41:00,0,1,10.683333333333334,3,8,Wednesday,Quarta
19/03/2025,08:39,16:25,OLP1P43,Jeep/Renegade,2025-03-19 08:39:00,2025-03-19 16:25:00,0 days 07:46:00,0,1,7.766666666666667,3,8,Wednesday,Quarta
19/03/2025,09:32,17:21,PAS2D65,Peugeot/308,2025-03-19 09:32:00,2025-03-19 17:21:00,0 days 07:49:00,0,1,7.816666666666666,3,9,Wednesday,Quarta
19/03/2025,08:44,15:07,DFG3S87,Citroen/C4,2025-03-19 08:44:00,2025-03-19 15:07:00,0 days 06:23:00,0,1,6.383333333333334,3,8,Wednesday,Quarta
19/03/2025,08:28,16:56,SDF4G09,Ford/Focus,2025-03-19 08:28:00,2025-03-19 16:56:00,0 days 08:28:00,0,1,8.466666666666667,3,8,Wednesday,Quarta
19/03/2025,09:43,16:18,GHG5H21,Kia/Soul,2025-03-19 09:43:00,2025-03-19 16:18:00,0 days 06:35:00,0,1,6.583333333333333,3,9,Wednesday,Quarta
19/03/2025,09:54,17:07,HJK6J43,Mitsubishi/ASX,2025-03-19 09:54:00,2025-03-19 17:07:00,0 days 07:13:00,0,1,7.216666666666667,3,9,Wednesday,Quarta
19/03/2025,09:54,17:00,JKL7K65,Suzuki/Swift,2025-03-19 09:54:00,2025-03-19 17:00:00,0 days 07:06:00,0,1,7.1,3,9,Wednesday,Quarta
19/03/2025,09:19,19:43,AJC7M65,Chevrolet/Celta,2025-03-19 09:19:00,2025-03-19 19:43:00,0 days 10:24:00,0,1,10.4,3,9,Wednesday,Quarta
19/03/2025,08:34,19:08,DEF7L65,Fiat/Uno,2025-03-19 08:34:00,2025-03-19 19:08:00,0 days 10:34:00,0,1,10.566666666666666,3,8,Wednesday,Quarta
19/03/2025,08:48,19:03,JBL7K65,Ford/Fiesta,2025-03-19 08:48:00,2025-03-19 19:03:00,0 days 10:15:00,0,1,10.25,3,8,Wednesday,Quarta
20/03/2025,06:44,19:43,ALC1D23,Toyota/Corolla,2025-03-20 06:44:00,2025-03-20 19:43:00,0 days 12:59:00,0,1,12.983333333333333,3,6,Thursday,Quinta
20/03/2025,06:51,18:10,JDL2M45,Chevrolet/Onix,2025-03-20 06:51:00,2025-03-20 18:10:00,0 days 11:19:00,0,1,11.316666666666666,3,6,Thursday,Quinta
20/03/2025,06:06,18:50,QWE3R67,Volkswagen/Polo,2025-03-20 06:06:00,2025-03-20 18:50:00,0 days 12:44:00,0,1,12.733333333333333,3,6,Thursday,Quinta
20/03/2025,06:43,15:51,RTY4U89,Hyundai/HB20,2025-03-20 06:43:00,2025-03-20 15:51:00,0 days 09:08:00,0,1,9.133333333333333,3,6,Thursday,Quinta
20/03/2025,06:20,19:37,UIO5P10,Honda/Civic,2025-03-20 06:20:00,2025-03-20 19:37:00,0 days 13:17:00,0,1,13.283333333333333,3,6,Thursday,Quinta
20/03/2025,06:10,19:11,ASD6F32,Nissan/Kicks,2025-03-20 06:10:00,2025-03-20 19:11:00,0 days 13:01:00,0,1,13.016666666666667,3,6,Thursday,Quinta
20/03/2025,06:38,17:06,ZXC7V54,Fiat/Fastback,2025-03-20 06:38:00,2025-03-20 17:06:00,0 days 10:28:00,0,1,10.466666666666667,3,6,Thursday,Quinta
20/03/2025,06:30,18:16,VBN8G76,Renault/Kwid,2025-03-20 06:30:00,2025-03-20 18:16:00,0 days 11:46:00,0,1,11.766666666666667,3,6,Thursday,Quinta
20/03/2025,06:54,15:10,MNB9H98,Jeep/Compass,2025-03-20 06:54:00,2025-03-20 15:10:00,0 days 08:16:00,0,1,8.266666666666667,3,6,Thursday,Quinta
20/03/2025,06:03,19:42,POI0J21,Peugeot/208,2025-03-20 06:03:00,2025-03-20 19:42:00,0 days 13:39:00,0,1,13.65,3,6,Thursday,Quinta
20/03/2025,06:44,15:01,LKM1Z43,Citroen/C3,2025-03-20 06:44:00,2025-03-20 15:01:00,0 days 08:17:00,0,1,8.283333333333333,3,6,Thursday,Quinta
20/03/2025,06:15,15:05,HGF2X65,BYD/Dolphin,2025-03-20 06:15:00,2025-03-20 15:05:00,0 days 08:50:00,0,1,8.833333333333334,3,6,Thursday,Quinta
20/03/2025,06:10,16:45,QAZ3W87,Toyota/Etios,2025-03-20 06:10:00,2025-03-20 16:45:00,0 days 10:35:00,0,1,10.583333333333334,3,6,Thursday,Quinta
20/03/2025,08:00,16:33,WSX4E09,Chevrolet/Cruze,2025-03-20 08:00:00,2025-03-20 16:33:00,0 days 08:33:00,0,1,8.55,3,8,Thursday,Quinta
20/03/2025,09:44,19:28,EDC5R21,Volkswagen/Fox,2025-03-20 09:44:00,2025-03-20 19:28:00,0 days 09:44:00,0,1,9.733333333333333,3,9,Thursday,Quinta
20/03/2025,09:08,16:42,RFV6T43,Hyundai/Tucson,2025-03-20 09:08:00,2025-03-20 16:42:00,0 days 07:34:00,0,1,7.566666666666666,3,9,Thursday,Quinta
20/03/2025,08:32,18:26,TGB7Y65,Honda/Fit,2025-03-20 08:32:00,2025-03-20 18:26:00,0 days 09:54:00,0,1,9.9,3,8,Thursday,Quinta
20/03/2025,09:46,16:27,YHN8U87,Nissan/March,2025-03-20 09:46:00,2025-03-20 16:27:00,0 days 06:41:00,0,1,6.683333333333334,3,9,Thursday,Quinta
20/03/2025,09:23,16:49,UJM9I09,Fiat/Palio,2025-03-20 09:23:00,2025-03-20 16:49:00,0 days 07:26:00,0,1,7.433333333333334,3,9,Thursday,Quinta
20/03/2025,09:51,18:42,IKL0O21,Renault/Sandero,2025-03-20 09:51:00,2025-03-20 18:42:00,0 days 08:51:00,0,1,8.85,3,9,Thursday,Quinta
20/03/2025,08:09,18:19,OLP1P43,Jeep/Renegade,2025-03-20 08:09:00,2025-03-20 18:19:00,0 days 10:10:00,0,1,10.166666666666666,3,8,Thursday,Quinta
20/03/2025,09:52,17:28,PAS2D65,Peugeot/308,2025-03-20 09:52:00,2025-03-20 17:28:00,0 days 07:36:00,0,1,7.6,3,9,Thursday,Quinta
20/03/2025,09:41,17:15,DFG3S87,Citroen/C4,2025-03-20 09:41:00,2025-03-20 17:15:00,0 days 07:34:00,0,1,7.566666666666666,3,9,Thursday,Quinta
20/03/2025,08:33,19:17,SDF4G09,Ford/Focus,2025-03-20 08:33:00,2025-03-20 19:17:00,0 days 10:44:00,0,1,10.733333333333333,3,8,Thursday,Quinta
20/03/2025,08:14,18:57,GHG5H21,Kia/Soul,2025-03-20 08:14:00,2025-03-20 18:57:00,0 days 10:43:00,0,1,10.716666666666667,3,8,Thursday,Quinta
20/03/2025,09:20,17:57,HJK6J43,Mitsubishi/ASX,2025-03-20 09:20:00,2025-03-20 17:57:00,0 days 08:37:00,0,1,8.616666666666667,3,9,Thursday,Quinta
20/03/2025,08:29,16:58,JKL7K65,Suzuki/Swift,2025-03-20 08:29:00,2025-03-20 16:58:00,0 days 08:29:00,0,1,8.483333333333333,3,8,Thursday,Quinta
20/03/2025,10:19,17:47,AJC7M65,Chevrolet/Celta,2025-03-20 10:19:00,2025-03-20 17:47:00,0 days 07:28:00,0,1,7.466666666666667,3,10,Thursday,Quinta
20/03/2025,08:03,18:57,DEF7L65,Fiat/Uno,2025-03-20 08:03:00,2025-03-20 18:57:00,0 days 10:54:00,0,1,10.9,3,8,Thursday,Quinta
20/03/2025,08:26,18:45,JBL7K65,Ford/Fiesta,2025-03-20 08:26:00,2025-03-20 18:45:00,0 days 10:19:00,0,1,10.316666666666666,3,8,Thursday,Quinta
21/03/2025,06:22,17:46,ALC1D23,Toyota/Corolla,2025-03-21 06:22:00,2025-03-21 17:46:00,0 days 11:24:00,0,1,11.4,3,6,Friday,Sexta
21/03/2025,06:46,15:16,JDL2M45,Chevrolet/Onix,2025-03-21 06:46:00,2025-03-21 15:16:00,0 days 08:30:00,0,1,8.5,3,6,Friday,Sexta
21/03/2025,06:22,15:49,QWE3R67,Volkswagen/Polo,2025-03-21 06:22:00,2025-03-21 15:49:00,0 days 09:27:00,0,1,9.45,3,6,Friday,Sexta
21/03/2025,06:27,18:23,RTY4U89,Hyundai/HB20,2025-03-21 06:27:00,2025-03-21 18:23:00,0 days 11:56:00,0,1,11.933333333333334,3,6,Friday,Sexta
21/03/2025,06:22,17:15,UIO5P10,Honda/Civic,2025-03-21 06:22:00,2025-03-21 17:15:00,0 days 10:53:00,0,1,10.883333333333333,3,6,Friday,Sexta
21/03/2025,06:12,17:59,ASD6F32,Nissan/Kicks,2025-03-21 06:12:00,2025-03-21 17:59:00,0 days 11:47:00,0,1,11.783333333333333,3,6,Friday,Sexta
21/03/2025,06:12,16:42,ZXC7V54,Fiat/Fastback,2025-03-21 06:12:00,2025-03-21 16:42:00,0 days 10:30:00,0,1,10.5,3,6,Friday,Sexta
21/03/2025,06:12,17:27,VBN8G76,Renault/Kwid,2025-03-21 06:12:00,2025-03-21 17:27:00,0 days 11:15:00,0,1,11.25,3,6,Friday,Sexta
21/03/2025,06:55,18:37,MNB9H98,Jeep/Compass,2025-03-21 06:55:00,2025-03-21 18:37:00,0 days 11:42:00,0,1,11.7,3,6,Friday,Sexta
21/03/2025,06:47,17:39,POI0J21,Peugeot/208,2025-03-21 06:47:00,2025-03-21 17:39:00,0 days 10:52:00,0,1,10.866666666666667,3,6,Friday,Sexta
21/03/2025,06:39,16:28,LKM1Z43,Citroen/C3,2025-03-21 06:39:00,2025-03-21 16:28:00,0 days 09:49:00,0,1,9.816666666666666,3,6,Friday,Sexta
21/03/2025,06:49,17:22,HGF2X65,BYD/Dolphin,2025-03-21 06:49:00,2025-03-21 17:22:00,0 days 10:33:00,0,1,10.55,3,6,Friday,Sexta
21/03/2025,06:36,19:47,QAZ3W87,Toyota/Etios,2025-03-21 06:36:00,2025-03-21 19:47:00,0 days 13:11:00,0,1,13.183333333333334,3,6,Friday,Sexta
21/03/2025,08:55,17:57,WSX4E09,Chevrolet/Cruze,2025-03-21 08:55:00,2025-03-21 17:57:00,0 days 09:02:00,0,1,9.033333333333333,3,8,Friday,Sexta
21/03/2025,09:19,15:21,EDC5R21,Volkswagen/Fox,2025-03-21 09:19:00,2025-03-21 15:21:00,0 days 06:02:00,0,1,6.033333333333333,3,9,Friday,Sexta
21/03/2025,09:33,15:53,RFV6T43,Hyundai/Tucson,2025-03-21 09:33:00,2025-03-21 15:53:00,0 days 06:20:00,0,1,6.333333333333333,3,9,Friday,Sexta
21/03/2025,08:41,15:46,TGB7Y65,Honda/Fit,2025-03-21 08:41:00,2025-03-21 15:46:00,0 days 07:05:00,0,1,7.083333333333333,3,8,Friday,Sexta
21/03/2025,09:52,18:26,YHN8U87,Nissan/March,2025-03-21 09:52:00,2025-03-21 18:26:00,0 days 08:34:00,0,1,8.566666666666666,3,9,Friday,Sexta
21/03/2025,08:27,15:38,UJM9I09,Fiat/Palio,2025-03-21 08:27:00,2025-03-21 15:38:00,0 days 07:11:00,0,1,7.183333333333334,3,8,Friday,Sexta
21/03/2025,09:11,17:12,IKL0O21,Renault/Sandero,2025-03-21 09:11:00,2025-03-21 17:12:00,0 days 08:01:00,0,1,8.016666666666667,3,9,Friday,Sexta
21/03/2025,09:50,15:24,OLP1P43,Jeep/Renegade,2025-03-21 09:50:00,2025-03-21 15:24:00,0 days 05:34:00,0,1,5.566666666666666,3,9,Friday,Sexta
21/03/2025,08:37,17:00,PAS2D65,Peugeot/308,2025-03-21 08:37:00,2025-03-21 17:00:00,0 days 08:23:00,0,1,8.383333333333333,3,8,Friday,Sexta
21/03/2025,08:08,15:31,DFG3S87,Citroen/C4,2025-03-21 08:08:00,2025-03-21 15:31:00,0 days 07:23:00,0,1,7.383333333333334,3,8,Friday,Sexta
21/03/2025,09:37,17:01,SDF4G09,Ford/Focus,2025-03-21 09:37:00,2025-03-21 17:01:00,0 days 07:24:00,0,1,7.4,3,9,Friday,Sexta
21/03/2025,08:36,16:29,GHG5H21,Kia/Soul,2025-03-21 08:36:00,2025-03-21 16:29:00,0 days 07:53:00,0,1,7.883333333333334,3,8,Friday,Sexta
21/03/2025,09:11,17:37,HJK6J43,Mitsubishi/ASX,2025-03-21 09:11:00,2025-03-21 17:37:00,0 days 08:26:00,0,1,8.433333333333334,3,9,Friday,Sexta
21/03/2025,10:30,17:02,JKL7K65,Suzuki/Swift,2025-03-21 10:30:00,2025-03-21 17:02:00,0 days 06:32:00,0,1,6.533333333333333,3,10,Friday,Sexta
21/03/2025,09:20,19:46,AJC7M65,Chevrolet/Celta,2025-03-21 09:20:00,2025-03-21 19:46:00,0 days 10:26:00,0,1,10.433333333333334,3,9,Friday,Sexta
21/03/2025,10:11,16:39,DEF7L65,Fiat/Uno,2025-03-21 10:11:00,2025-03-21 16:39:00,0 days 06:28:00,0,1,6.466666666666667,3,10,Friday,Sexta
21/03/2025,08:23,18:53,JBL7K65,Ford/Fiesta,2025-03-21 08:23:00,2025-03-21 18:53:00,0 days 10:30:00,0,1,10.5,3,8,Friday,Sexta
22/03/2025,09:20,19:33,WSX4E09,Chevrolet/Cruze,2025-03-22 09:20:00,2025-03-22 19:33:00,0 days 10:13:00,0,1,10.216666666666667,3,9,Saturday,Sábado
22/03/2025,09:49,18:43,EDC5R21,Volkswagen/Fox,2025-03-22 09:49:00,2025-03-22 18:43:00,0 days 08:54:00,0,1,8.9,3,9,Saturday,Sábado
22/03/2025,08:39,15:22,RFV6T43,Hyundai/Tucson,2025-03-22 08:39:00,2025-03-22 15:22:00,0 days 06:43:00,0,1,6.716666666666667,3,8,Saturday,Sábado
22/03/2025,09:31,16:15,TGB7Y65,Honda/Fit,2025-03-22 09:31:00,2025-03-22 16:15:00,0 days 06:44:00,0,1,6.733333333333333,3,9,Saturday,Sábado
22/03/2025,08:44,15:06,YHN8U87,Nissan/March,2025-03-22 08:44:00,2025-03-22 15:06:00,0 days 06:22:00,0,1,6.366666666666666,3,8,Saturday,Sábado
22/03/2025,09:51,19:45,UJM9I09,Fiat/Palio,2025-03-22 09:51:00,2025-03-22 19:45:00,0 days 09:54:00,0,1,9.9,3,9,Saturday,Sábado
22/03/2025,08:47,17:03,DFG3S87,Citroen/C4,2025-03-22 08:47:00,2025-03-22 17:03:00,0 days 08:16:00,0,1,8.266666666666667,3,8,Saturday,Sábado
22/03/2025,09:03,15:55,GHG5H21,Kia/Soul,2025-03-22 09:03:00,2025-03-22 15:55:00,0 days 06:52:00,0,1,6.866666666666666,3,9,Saturday,Sábado
22/03/2025,08:19,18:16,HJK6J43,Mitsubishi/ASX,2025-03-22 08:19:00,2025-03-22 18:16:00,0 days 09:57:00,0,1,9.95,3,8,Saturday,Sábado
24/03/2025,06:03,16:37,ALC1D23,Toyota/Corolla,2025-03-24 06:03:00,2025-03-24 16:37:00,0 days 10:34:00,0,1,10.566666666666666,3,6,Monday,Segunda
24/03/2025,06:46,19:52,JDL2M45,Chevrolet/Onix,2025-03-24 06:46:00,2025-03-24 19:52:00,0 days 13:06:00,0,1,13.1,3,6,Monday,Segunda
24/03/2025,06:58,18:54,QWE3R67,Volkswagen/Polo,2025-03-24 06:58:00,2025-03-24 18:54:00,0 days 11:56:00,0,1,11.933333333333334,3,6,Monday,Segunda
24/03/2025,06:52,16:49,RTY4U89,Hyundai/HB20,2025-03-24 06:52:00,2025-03-24 16:49:00,0 days 09:57:00,0,1,9.95,3,6,Monday,Segunda
24/03/2025,06:41,16:04,UIO5P10,Honda/Civic,2025-03-24 06:41:00,2025-03-24 16:04:00,0 days 09:23:00,0,1,9.383333333333333,3,6,Monday,Segunda
24/03/2025,06:07,15:01,ASD6F32,Nissan/Kicks,2025-03-24 06:07:00,2025-03-24 15:01:00,0 days 08:54:00,0,1,8.9,3,6,Monday,Segunda
24/03/2025,06:03,17:48,ZXC7V54,Fiat/Fastback,2025-03-24 06:03:00,2025-03-24 17:48:00,0 days 11:45:00,0,1,11.75,3,6,Monday,Segunda
24/03/2025,06:50,18:10,VBN8G76,Renault/Kwid,2025-03-24 06:50:00,2025-03-24 18:10:00,0 days 11:20:00,0,1,11.333333333333334,3,6,Monday,Segunda
24/03/2025,06:25,19:43,MNB9H98,Jeep/Compass,2025-03-24 06:25:00,2025-03-24 19:43:00,0 days 13:18:00,0,1,13.3,3,6,Monday,Segunda
24/03/2025,06:20,17:01,POI0J21,Peugeot/208,2025-03-24 06:20:00,2025-03-24 17:01:00,0 days 10:41:00,0,1,10.683333333333334,3,6,Monday,Segunda
24/03/2025,06:02,18:30,LKM1Z43,Citroen/C3,2025-03-24 06:02:00,2025-03-24 18:30:00,0 days 12:28:00,0,1,12.466666666666667,3,6,Monday,Segunda
24/03/2025,06:14,18:11,HGF2X65,BYD/Dolphin,2025-03-24 06:14:00,2025-03-24 18:11:00,0 days 11:57:00,0,1,11.95,3,6,Monday,Segunda
24/03/2025,06:09,16:08,QAZ3W87,Toyota/Etios,2025-03-24 06:09:00,2025-03-24 16:08:00,0 days 09:59:00,0,1,9.983333333333333,3,6,Monday,Segunda
24/03/2025,08:26,17:51,WSX4E09,Chevrolet/Cruze,2025-03-24 08:26:00,2025-03-24 17:51:00,0 days 09:25:00,0,1,9.416666666666666,3,8,Monday,Segunda
24/03/2025,08:29,15:47,EDC5R21,Volkswagen/Fox,2025-03-24 08:29:00,2025-03-24 15:47:00,0 days 07:18:00,0,1,7.3,3,8,Monday,Segunda
24/03/2025,08:47,18:14,RFV6T43,Hyundai/Tucson,2025-03-24 08:47:00,2025-03-24 18:14:00,0 days 09:27:00,0,1,9.45,3,8,Monday,Segunda
24/03/2025,08:53,16:28,TGB7Y65,Honda/Fit,2025-03-24 08:53:00,2025-03-24 16:28:00,0 days 07:35:00,0,1,7.583333333333333,3,8,Monday,Segunda
24/03/2025,08:14,15:23,YHN8U87,Nissan/March,2025-03-24 08:14:00,2025-03-24 15:23:00,0 days 07:09:00,0,1,7.15,3,8,Monday,Segunda
24/03/2025,09:42,18:44,UJM9I09,Fiat/Palio,2025-03-24 09:42:00,2025-03-24 18:44:00,0 days 09:02:00,0,1,9.033333333333333,3,9,Monday,Segunda
24/03/2025,09:43,15:37,IKL0O21,Renault/Sandero,2025-03-24 09:43:00,2025-03-24 15:37:00,0 days 05:54:00,0,1,5.9,3,9,Monday,Segunda
24/03/2025,09:33,15:51,OLP1P43,Jeep/Renegade,2025-03-24 09:33:00,2025-03-24 15:51:00,0 days 06:18:00,0,1,6.3,3,9,Monday,Segunda
24/03/2025,08:42,18:03,PAS2D65,Peugeot/308,2025-03-24 08:42:00,2025-03-24 18:03:00,0 days 09:21:00,0,1,9.35,3,8,Monday,Segunda
24/03/2025,09:13,16:05,DFG3S87,Citroen/C4,2025-03-24 09:13:00,2025-03-24 16:05:00,0 days 06:52:00,0,1,6.866666666666666,3,9,Monday,Segunda
24/03/2025,08:08,19:49,SDF4G09,Ford/Focus,2025-03-24 08:08:00,2025-03-24 19:49:00,0 days 11:41:00,0,1,11.683333333333334,3,8,Monday,Segunda
24/03/2025,08:54,17:46,GHG5H21,Kia/Soul,2025-03-24 08:54:00,2025-03-24 17:46:00,0 days 08:52:00,0,1,8.866666666666667,3,8,Monday,Segunda
24/03/2025,09:49,16:13,HJK6J43,Mitsubishi/ASX,2025-03-24 09:49:00,2025-03-24 16:13:00,0 days 06:24:00,0,1,6.4,3,9,Monday,Segunda
24/03/2025,08:44,17:47,JKL7K65,Suzuki/Swift,2025-03-24 08:44:00,2025-03-24 17:47:00,0 days 09:03:00,0,1,9.05,3,8,Monday,Segunda
24/03/2025,08:35,19:45,AJC7M65,Chevrolet/Celta,2025-03-24 08:35:00,2025-03-24 19:45:00,0 days 11:10:00,0,1,11.166666666666666,3,8,Monday,Segunda
24/03/2025,08:49,18:27,DEF7L65,Fiat/Uno,2025-03-24 08:49:00,2025-03-24 18:27:00,0 days 09:38:00,0,1,9.633333333333333,3,8,Monday,Segunda
24/03/2025,09:14,18:21,JBL7K65,Ford/Fiesta,2025-03-24 09:14:00,2025-03-24 18:21:00,0 days 09:07:00,0,1,9.116666666666667,3,9,Monday,Segunda
25/03/2025,06:30,17:22,ALC1D23,Toyota/Corolla,2025-03-25 06:30:00,2025-03-25 17:22:00,0 days 10:52:00,0,1,10.866666666666667,3,6,Tuesday,Terça
25/03/2025,06:17,19:50,JDL2M45,Chevrolet/Onix,2025-03-25 06:17:00,2025-03-25 19:50:00,0 days 13:33:00,0,1,13.55,3,6,Tuesday,Terça
25/03/2025,06:23,15:32,QWE3R67,Volkswagen/Polo,2025-03-25 06:23:00,2025-03-25 15:32:00,0 days 09:09:00,0,1,9.15,3,6,Tuesday,Terça
25/03/2025,06:46,19:06,RTY4U89,Hyundai/HB20,2025-03-25 06:46:00,2025-03-25 19:06:00,0 days 12:20:00,0,1,12.333333333333334,3,6,Tuesday,Terça
25/03/2025,06:33,19:30,UIO5P10,Honda/Civic,2025-03-25 06:33:00,2025-03-25 19:30:00,0 days 12:57:00,0,1,12.95,3,6,Tuesday,Terça
25/03/2025,06:11,18:17,ASD6F32,Nissan/Kicks,2025-03-25 06:11:00,2025-03-25 18:17:00,0 days 12:06:00,0,1,12.1,3,6,Tuesday,Terça
25/03/2025,06:07,15:51,ZXC7V54,Fiat/Fastback,2025-03-25 06:07:00,2025-03-25 15:51:00,0 days 09:44:00,0,1,9.733333333333333,3,6,Tuesday,Terça
25/03/2025,06:35,15:02,VBN8G76,Renault/Kwid,2025-03-25 06:35:00,2025-03-25 15:02:00,0 days 08:27:00,0,1,8.45,3,6,Tuesday,Terça
25/03/2025,06:23,16:12,MNB9H98,Jeep/Compass,2025-03-25 06:23:00,2025-03-25 16:12:00,0 days 09:49:00,0,1,9.816666666666666,3,6,Tuesday,Terça
25/03/2025,06:32,17:09,POI0J21,Peugeot/208,2025-03-25 06:32:00,2025-03-25 17:09:00,0 days 10:37:00,0,1,10.616666666666667,3,6,Tuesday,Terça
25/03/2025,06:17,17:03,LKM1Z43,Citroen/C3,2025-03-25 06:17:00,2025-03-25 17:03:00,0 days 10:46:00,0,1,10.766666666666667,3,6,Tuesday,Terça
25/03/2025,06:03,17:23,HGF2X65,BYD/Dolphin,2025-03-25 06:03:00,2025-03-25 17:23:00,0 days 11:20:00,0,1,11.333333333333334,3,6,Tuesday,Terça
25/03/2025,06:30,17:36,QAZ3W87,Toyota/Etios,2025-03-25 06:30:00,2025-03-25 17:36:00,0 days 11:06:00,0,1,11.1,3,6,Tuesday,Terça
25/03/2025,09:21,17:03,WSX4E09,Chevrolet/Cruze,2025-03-25 09:21:00,2025-03-25 17:03:00,0 days 07:42:00,0,1,7.7,3,9,Tuesday,Terça
25/03/2025,08:13,19:51,EDC5R21,Volkswagen/Fox,2025-03-25 08:13:00,2025-03-25 19:51:00,0 days 11:38:00,0,1,11.633333333333333,3,8,Tuesday,Terça
25/03/2025,09:34,19:21,RFV6T43,Hyundai/Tucson,2025-03-25 09:34:00,2025-03-25 19:21:00,0 days 09:47:00,0,1,9.783333333333333,3,9,Tuesday,Terça
